,datetime,holiday,workingday,temp,atemp,humidity,windspeed,hour,date,date_newyear_num,count,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
9274,2012-09-09 19:00:00,0,0,27.06,31.06,36,16.9979,19,2012-09-09,252,496,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9275,2012-09-09 20:00:00,0,0,25.42,31.06,41,19.0012,20,2012-09-09,252,356,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9276,2012-09-09 21:00:00,0,0,24.6,31.06,46,15.0013,21,2012-09-09,252,206,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9277,2012-09-09 22:00:00,0,0,23.78,27.275,49,16.9979,22,2012-09-09,252,189,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9278,2012-09-09 23:00:00,0,0,22.96,26.515,52,19.0012,23,2012-09-09,252,92,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9279,2012-09-10 00:00:00,0,1,22.96,26.515,52,19.0012,0,2012-09-10,253,41,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9280,2012-09-10 01:00:00,0,1,22.14,25.76,60,12.998,1,2012-09-10,253,18,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9281,2012-09-10 02:00:00,0,1,22.14,25.76,60,23.9994,2,2012-09-10,253,17,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9282,2012-09-10 03:00:00,0,1,21.32,25.0,68,19.0012,3,2012-09-10,253,12,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9283,2012-09-10 04:00:00,0,1,21.32,25.0,68,19.0012,4,2012-09-10,253,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9284,2012-09-10 05:00:00,0,1,20.5,24.24,72,16.9979,5,2012-09-10,253,40,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9285,2012-09-10 06:00:00,0,1,20.5,24.24,72,8.9981,6,2012-09-10,253,180,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9286,2012-09-10 07:00:00,0,1,21.32,25.0,68,15.0013,7,2012-09-10,253,447,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9287,2012-09-10 08:00:00,0,1,22.96,26.515,60,19.0012,8,2012-09-10,253,730,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9288,2012-09-10 09:00:00,0,1,24.6,31.06,53,19.9995,9,2012-09-10,253,361,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9289,2012-09-10 10:00:00,0,1,25.42,31.06,50,19.0012,10,2012-09-10,253,210,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9290,2012-09-10 11:00:00,0,1,25.42,31.06,43,19.9995,11,2012-09-10,253,236,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9291,2012-09-10 12:00:00,0,1,26.24,31.06,44,26.0027,12,2012-09-10,253,332,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9292,2012-09-10 13:00:00,0,1,26.24,31.06,38,15.0013,13,2012-09-10,253,323,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9293,2012-09-10 14:00:00,0,1,27.06,31.06,36,19.0012,14,2012-09-10,253,340,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9294,2012-09-10 15:00:00,0,1,27.06,31.06,31,26.0027,15,2012-09-10,253,346,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9295,2012-09-10 16:00:00,0,1,27.06,31.06,34,22.0028,16,2012-09-10,253,488,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9298,2012-09-10 19:00:00,0,1,25.42,31.06,38,19.9995,19,2012-09-10,253,633,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9299,2012-09-10 20:00:00,0,1,24.6,31.06,40,12.998,20,2012-09-10,253,390,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9300,2012-09-10 21:00:00,0,1,22.96,26.515,49,11.0014,21,2012-09-10,253,285,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9301,2012-09-10 22:00:00,0,1,22.14,25.76,52,8.9981,22,2012-09-10,253,159,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9302,2012-09-10 23:00:00,0,1,22.14,25.76,52,0.0,23,2012-09-10,253,93,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9303,2012-09-11 00:00:00,0,1,21.32,25.0,59,7.0015,0,2012-09-11,254,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9304,2012-09-11 01:00:00,0,1,20.5,24.24,63,0.0,1,2012-09-11,254,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9305,2012-09-11 02:00:00,0,1,19.68,23.485,77,11.0014,2,2012-09-11,254,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9306,2012-09-11 03:00:00,0,1,19.68,23.485,67,8.9981,3,2012-09-11,254,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9307,2012-09-11 04:00:00,0,1,19.68,23.485,72,7.0015,4,2012-09-11,254,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9308,2012-09-11 05:00:00,0,1,18.86,22.725,72,6.0032,5,2012-09-11,254,44,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9309,2012-09-11 06:00:00,0,1,18.86,22.725,77,7.0015,6,2012-09-11,254,211,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9310,2012-09-11 07:00:00,0,1,20.5,24.24,72,7.0015,7,2012-09-11,254,596,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9312,2012-09-11 09:00:00,0,1,24.6,31.06,49,0.0,9,2012-09-11,254,358,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9313,2012-09-11 10:00:00,0,1,25.42,31.06,38,0.0,10,2012-09-11,254,196,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9314,2012-09-11 11:00:00,0,1,26.24,31.06,33,6.0032,11,2012-09-11,254,247,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9315,2012-09-11 12:00:00,0,1,26.24,31.06,33,0.0,12,2012-09-11,254,316,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9316,2012-09-11 13:00:00,0,1,27.06,31.06,29,6.0032,13,2012-09-11,254,328,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9317,2012-09-11 14:00:00,0,1,27.88,31.06,30,6.0032,14,2012-09-11,254,255,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9318,2012-09-11 15:00:00,0,1,28.7,31.82,28,7.0015,15,2012-09-11,254,326,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9319,2012-09-11 16:00:00,0,1,28.7,31.82,28,8.9981,16,2012-09-11,254,536,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9322,2012-09-11 19:00:00,0,1,25.42,31.06,41,12.998,19,2012-09-11,254,596,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9323,2012-09-11 20:00:00,0,1,23.78,27.275,56,8.9981,20,2012-09-11,254,461,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9324,2012-09-11 21:00:00,0,1,22.96,26.515,60,7.0015,21,2012-09-11,254,310,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9325,2012-09-11 22:00:00,0,1,22.96,26.515,64,7.0015,22,2012-09-11,254,216,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9326,2012-09-11 23:00:00,0,1,22.14,25.76,68,7.0015,23,2012-09-11,254,109,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9327,2012-09-12 00:00:00,0,1,21.32,25.0,72,7.0015,0,2012-09-12,255,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9328,2012-09-12 01:00:00,0,1,21.32,25.0,72,7.0015,1,2012-09-12,255,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9329,2012-09-12 02:00:00,0,1,21.32,25.0,72,6.0032,2,2012-09-12,255,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9330,2012-09-12 03:00:00,0,1,20.5,24.24,77,6.0032,3,2012-09-12,255,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9331,2012-09-12 04:00:00,0,1,20.5,24.24,72,6.0032,4,2012-09-12,255,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9332,2012-09-12 05:00:00,0,1,20.5,24.24,72,6.0032,5,2012-09-12,255,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9333,2012-09-12 06:00:00,0,1,20.5,24.24,72,6.0032,6,2012-09-12,255,205,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9334,2012-09-12 07:00:00,0,1,21.32,25.0,72,0.0,7,2012-09-12,255,557,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9336,2012-09-12 09:00:00,0,1,24.6,30.305,64,8.9981,9,2012-09-12,255,328,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9337,2012-09-12 10:00:00,0,1,25.42,30.305,61,8.9981,10,2012-09-12,255,205,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9338,2012-09-12 11:00:00,0,1,27.06,31.06,50,12.998,11,2012-09-12,255,232,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9339,2012-09-12 12:00:00,0,1,27.88,31.82,36,8.9981,12,2012-09-12,255,352,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9340,2012-09-12 13:00:00,0,1,28.7,31.82,34,8.9981,13,2012-09-12,255,323,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9341,2012-09-12 14:00:00,0,1,28.7,31.82,37,11.0014,14,2012-09-12,255,278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9342,2012-09-12 15:00:00,0,1,29.52,32.575,37,8.9981,15,2012-09-12,255,318,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9343,2012-09-12 16:00:00,0,1,29.52,32.575,37,11.0014,16,2012-09-12,255,509,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9346,2012-09-12 19:00:00,0,1,26.24,31.06,50,12.998,19,2012-09-12,255,635,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9347,2012-09-12 20:00:00,0,1,25.42,31.06,57,8.9981,20,2012-09-12,255,470,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9348,2012-09-12 21:00:00,0,1,24.6,30.305,60,8.9981,21,2012-09-12,255,306,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9349,2012-09-12 22:00:00,0,1,22.96,26.515,64,6.0032,22,2012-09-12,255,212,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9350,2012-09-12 23:00:00,0,1,22.96,26.515,68,7.0015,23,2012-09-12,255,127,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9351,2012-09-13 00:00:00,0,1,22.96,26.515,73,6.0032,0,2012-09-13,256,57,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9352,2012-09-13 01:00:00,0,1,22.14,25.76,77,6.0032,1,2012-09-13,256,28,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9353,2012-09-13 02:00:00,0,1,22.14,25.76,77,0.0,2,2012-09-13,256,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9354,2012-09-13 03:00:00,0,1,21.32,25.0,83,0.0,3,2012-09-13,256,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9355,2012-09-13 04:00:00,0,1,21.32,25.0,83,0.0,4,2012-09-13,256,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9356,2012-09-13 05:00:00,0,1,21.32,25.0,83,0.0,5,2012-09-13,256,57,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9357,2012-09-13 06:00:00,0,1,20.5,24.24,82,0.0,6,2012-09-13,256,195,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9358,2012-09-13 07:00:00,0,1,22.14,25.76,77,0.0,7,2012-09-13,256,571,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9360,2012-09-13 09:00:00,0,1,24.6,30.305,64,6.0032,9,2012-09-13,256,338,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9361,2012-09-13 10:00:00,0,1,26.24,31.06,61,6.0032,10,2012-09-13,256,212,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9362,2012-09-13 11:00:00,0,1,27.06,31.06,50,11.0014,11,2012-09-13,256,254,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9363,2012-09-13 12:00:00,0,1,27.88,31.82,44,7.0015,12,2012-09-13,256,297,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9364,2012-09-13 13:00:00,0,1,28.7,31.82,42,0.0,13,2012-09-13,256,283,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9365,2012-09-13 14:00:00,0,1,29.52,32.575,39,8.9981,14,2012-09-13,256,274,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9366,2012-09-13 15:00:00,0,1,29.52,32.575,42,7.0015,15,2012-09-13,256,352,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9367,2012-09-13 16:00:00,0,1,29.52,32.575,39,6.0032,16,2012-09-13,256,491,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9370,2012-09-13 19:00:00,0,1,26.24,30.305,65,8.9981,19,2012-09-13,256,674,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9371,2012-09-13 20:00:00,0,1,25.42,30.305,69,7.0015,20,2012-09-13,256,463,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9372,2012-09-13 21:00:00,0,1,25.42,30.305,65,7.0015,21,2012-09-13,256,317,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9373,2012-09-13 22:00:00,0,1,24.6,29.545,69,8.9981,22,2012-09-13,256,251,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9374,2012-09-13 23:00:00,0,1,23.78,27.275,73,7.0015,23,2012-09-13,256,170,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9375,2012-09-14 00:00:00,0,1,22.96,26.515,73,6.0032,0,2012-09-14,257,87,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9376,2012-09-14 01:00:00,0,1,22.96,26.515,73,6.0032,1,2012-09-14,257,41,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9377,2012-09-14 02:00:00,0,1,22.96,26.515,73,0.0,2,2012-09-14,257,30,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9378,2012-09-14 03:00:00,0,1,22.14,25.76,77,0.0,3,2012-09-14,257,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9379,2012-09-14 04:00:00,0,1,22.14,25.76,77,0.0,4,2012-09-14,257,12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9380,2012-09-14 05:00:00,0,1,22.14,25.76,83,0.0,5,2012-09-14,257,41,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9381,2012-09-14 06:00:00,0,1,22.14,25.76,88,0.0,6,2012-09-14,257,152,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9382,2012-09-14 07:00:00,0,1,22.96,26.515,88,0.0,7,2012-09-14,257,454,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9384,2012-09-14 09:00:00,0,1,25.42,29.545,78,11.0014,9,2012-09-14,257,347,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9385,2012-09-14 10:00:00,0,1,27.88,31.82,65,0.0,10,2012-09-14,257,246,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9386,2012-09-14 11:00:00,0,1,27.88,31.82,61,7.0015,11,2012-09-14,257,280,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9387,2012-09-14 12:00:00,0,1,28.7,32.575,54,12.998,12,2012-09-14,257,409,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9388,2012-09-14 13:00:00,0,1,28.7,32.575,54,12.998,13,2012-09-14,257,408,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9389,2012-09-14 14:00:00,0,1,29.52,32.575,45,11.0014,14,2012-09-14,257,371,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9390,2012-09-14 15:00:00,0,1,29.52,33.335,48,8.9981,15,2012-09-14,257,367,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9391,2012-09-14 16:00:00,0,1,29.52,33.335,51,0.0,16,2012-09-14,257,563,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9394,2012-09-14 19:00:00,0,1,27.88,31.82,57,11.0014,19,2012-09-14,257,579,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9395,2012-09-14 20:00:00,0,1,27.06,31.06,61,7.0015,20,2012-09-14,257,404,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9396,2012-09-14 21:00:00,0,1,26.24,30.305,73,15.0013,21,2012-09-14,257,312,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9397,2012-09-14 22:00:00,0,1,25.42,28.79,83,12.998,22,2012-09-14,257,229,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9398,2012-09-14 23:00:00,0,1,25.42,29.545,78,6.0032,23,2012-09-14,257,195,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9399,2012-09-15 00:00:00,0,0,24.6,28.03,83,7.0015,0,2012-09-15,258,207,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9400,2012-09-15 01:00:00,0,0,24.6,29.545,73,0.0,1,2012-09-15,258,109,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9401,2012-09-15 02:00:00,0,0,23.78,27.275,78,7.0015,2,2012-09-15,258,93,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9402,2012-09-15 03:00:00,0,0,24.6,29.545,73,16.9979,3,2012-09-15,258,37,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9403,2012-09-15 04:00:00,0,0,24.6,29.545,69,23.9994,4,2012-09-15,258,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9404,2012-09-15 05:00:00,0,0,23.78,27.275,60,35.0008,5,2012-09-15,258,16,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9405,2012-09-15 06:00:00,0,0,22.14,25.76,49,27.9993,6,2012-09-15,258,33,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9406,2012-09-15 07:00:00,0,0,22.14,25.76,52,19.0012,7,2012-09-15,258,73,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9407,2012-09-15 08:00:00,0,0,22.96,26.515,49,27.9993,8,2012-09-15,258,212,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9408,2012-09-15 09:00:00,0,0,24.6,31.06,43,27.9993,9,2012-09-15,258,342,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9409,2012-09-15 10:00:00,0,0,25.42,31.06,41,26.0027,10,2012-09-15,258,442,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9410,2012-09-15 11:00:00,0,0,26.24,31.06,38,26.0027,11,2012-09-15,258,627,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9411,2012-09-15 12:00:00,0,0,27.06,31.06,36,23.9994,12,2012-09-15,258,706,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9412,2012-09-15 13:00:00,0,0,27.88,31.82,36,12.998,13,2012-09-15,258,704,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9413,2012-09-15 14:00:00,0,0,27.88,31.82,34,22.0028,14,2012-09-15,258,715,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9414,2012-09-15 15:00:00,0,0,27.88,31.82,34,19.0012,15,2012-09-15,258,654,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9416,2012-09-15 17:00:00,0,0,27.06,31.06,36,16.9979,17,2012-09-15,258,729,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9417,2012-09-15 18:00:00,0,0,26.24,31.06,36,19.0012,18,2012-09-15,258,614,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9418,2012-09-15 19:00:00,0,0,25.42,31.06,41,11.0014,19,2012-09-15,258,478,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9419,2012-09-15 20:00:00,0,0,24.6,31.06,43,6.0032,20,2012-09-15,258,330,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9420,2012-09-15 21:00:00,0,0,22.96,26.515,52,7.0015,21,2012-09-15,258,296,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9421,2012-09-15 22:00:00,0,0,22.96,26.515,52,0.0,22,2012-09-15,258,279,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9422,2012-09-15 23:00:00,0,0,22.14,25.76,60,0.0,23,2012-09-15,258,229,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9423,2012-09-16 00:00:00,0,0,22.14,25.76,64,0.0,0,2012-09-16,259,151,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9424,2012-09-16 01:00:00,0,0,22.14,25.76,64,0.0,1,2012-09-16,259,117,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9425,2012-09-16 02:00:00,0,0,21.32,25.0,63,0.0,2,2012-09-16,259,89,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9426,2012-09-16 03:00:00,0,0,20.5,24.24,68,0.0,3,2012-09-16,259,48,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9427,2012-09-16 04:00:00,0,0,20.5,24.24,72,0.0,4,2012-09-16,259,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9428,2012-09-16 05:00:00,0,0,20.5,24.24,72,0.0,5,2012-09-16,259,13,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9429,2012-09-16 06:00:00,0,0,20.5,24.24,72,0.0,6,2012-09-16,259,35,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9430,2012-09-16 07:00:00,0,0,20.5,24.24,77,7.0015,7,2012-09-16,259,71,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9431,2012-09-16 08:00:00,0,0,22.14,25.76,64,11.0014,8,2012-09-16,259,128,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9432,2012-09-16 09:00:00,0,0,23.78,27.275,60,8.9981,9,2012-09-16,259,296,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9433,2012-09-16 10:00:00,0,0,25.42,31.06,50,7.0015,10,2012-09-16,259,490,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9434,2012-09-16 11:00:00,0,0,26.24,31.06,47,11.0014,11,2012-09-16,259,559,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9435,2012-09-16 12:00:00,0,0,27.06,31.06,44,11.0014,12,2012-09-16,259,656,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9436,2012-09-16 13:00:00,0,0,26.24,31.06,41,11.0014,13,2012-09-16,259,694,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9437,2012-09-16 14:00:00,0,0,27.06,31.06,39,8.9981,14,2012-09-16,259,635,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9438,2012-09-16 15:00:00,0,0,26.24,31.06,41,11.0014,15,2012-09-16,259,557,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9439,2012-09-16 16:00:00,0,0,26.24,31.06,44,11.0014,16,2012-09-16,259,596,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9440,2012-09-16 17:00:00,0,0,27.06,31.06,41,0.0,17,2012-09-16,259,570,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9441,2012-09-16 18:00:00,0,0,25.42,31.06,50,11.0014,18,2012-09-16,259,481,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9442,2012-09-16 19:00:00,0,0,25.42,31.06,50,8.9981,19,2012-09-16,259,403,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9443,2012-09-16 20:00:00,0,0,24.6,31.06,53,7.0015,20,2012-09-16,259,324,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9444,2012-09-16 21:00:00,0,0,24.6,31.06,56,7.0015,21,2012-09-16,259,191,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9445,2012-09-16 22:00:00,0,0,22.96,26.515,68,6.0032,22,2012-09-16,259,127,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9446,2012-09-16 23:00:00,0,0,22.14,25.76,68,7.0015,23,2012-09-16,259,94,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9447,2012-09-17 00:00:00,0,1,22.14,25.76,68,11.0014,0,2012-09-17,260,45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9448,2012-09-17 01:00:00,0,1,21.32,25.0,72,6.0032,1,2012-09-17,260,21,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9449,2012-09-17 02:00:00,0,1,21.32,25.0,72,0.0,2,2012-09-17,260,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9450,2012-09-17 03:00:00,0,1,20.5,24.24,77,6.0032,3,2012-09-17,260,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9451,2012-09-17 04:00:00,0,1,20.5,24.24,77,0.0,4,2012-09-17,260,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9452,2012-09-17 05:00:00,0,1,19.68,23.485,82,6.0032,5,2012-09-17,260,45,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9453,2012-09-17 06:00:00,0,1,19.68,23.485,82,0.0,6,2012-09-17,260,164,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9454,2012-09-17 07:00:00,0,1,21.32,25.0,77,0.0,7,2012-09-17,260,492,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9455,2012-09-17 08:00:00,0,1,22.14,25.76,77,6.0032,8,2012-09-17,260,683,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9456,2012-09-17 09:00:00,0,1,23.78,27.275,68,8.9981,9,2012-09-17,260,299,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9457,2012-09-17 10:00:00,0,1,25.42,30.305,65,12.998,10,2012-09-17,260,202,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9458,2012-09-17 11:00:00,0,1,25.42,30.305,69,15.0013,11,2012-09-17,260,252,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9459,2012-09-17 12:00:00,0,1,25.42,30.305,69,12.998,12,2012-09-17,260,295,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9460,2012-09-17 13:00:00,0,1,26.24,30.305,65,16.9979,13,2012-09-17,260,343,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9461,2012-09-17 14:00:00,0,1,26.24,30.305,65,16.9979,14,2012-09-17,260,332,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9462,2012-09-17 15:00:00,0,1,26.24,30.305,65,16.9979,15,2012-09-17,260,338,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9463,2012-09-17 16:00:00,0,1,26.24,30.305,69,16.9979,16,2012-09-17,260,453,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9466,2012-09-17 19:00:00,0,1,25.42,29.545,73,7.0015,19,2012-09-17,260,486,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9467,2012-09-17 20:00:00,0,1,25.42,29.545,73,8.9981,20,2012-09-17,260,340,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9468,2012-09-17 21:00:00,0,1,25.42,28.79,83,15.0013,21,2012-09-17,260,233,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
